,QQQ_intraday_net,SPY_overnight_net,QQQ_overnight_net,SPY_buyhold,QQQ_overnight_gross,QQQ_buyhold
2017-09-06 20:00:00,125006.1907,127882.3438,197535.2845,208489.7927,223125.3277,315062.2363
2017-09-07 20:00:00,125060.1222,128067.5919,197892.9026,208464.4598,223540.4303,315800.3412
2017-09-08 20:00:00,124132.7904,127889.9959,197624.5378,208219.575,223248.4616,313065.0113
2017-09-11 20:00:00,124579.2491,128640.838,199163.2019,210440.4262,224997.7908,316668.6998
2017-09-12 20:00:00,124521.9212,128856.3696,199713.0361,211149.7475,225630.197,317428.5137
2017-09-13 20:00:00,124899.5744,128685.0236,199361.5906,211251.0791,225244.4253,317862.693
2017-09-14 20:00:00,124644.9861,128503.6967,198575.5257,211183.5247,224367.5688,315995.7219
2017-09-15 20:00:00,125092.6935,128414.6503,198524.6704,211463.5604,224321.3265,317081.1702
2017-09-18 20:00:00,124777.8009,128629.8207,198745.4886,211913.3204,224582.0544,316666.4769
2017-09-19 20:00:00,124763.0044,128767.6161,199090.5759,212125.4713,224983.2315,317210.3905
2017-09-20 20:00:00,124414.3635,128812.691,199012.3461,212201.8457,224906.0768,316231.3461
2017-09-21 20:00:00,123731.4657,128708.3762,198865.4761,211633.2812,224751.3426,314295.0138
2017-09-22 20:00:00,124000.238,128531.6301,198222.291,211675.7114,224035.6731,313990.4222
2017-09-25 20:00:00,123174.5581,128380.925,197429.4897,211242.9235,223150.8316,310683.4277
2017-09-26 20:00:00,122859.4546,128642.686,198428.8867,211370.214,224291.5886,311488.4198
2017-09-27 20:00:00,123305.7226,129054.5957,199472.3001,212193.3596,225482.2124,314295.0138
2017-09-28 20:00:00,123556.2482,128882.9861,198979.0418,212447.9407,224935.9105,314186.2311
2017-09-29 20:00:00,124190.4794,128886.8382,199368.6768,213194.712,225387.6203,316448.9115
2017-10-02 20:00:00,124107.5407,129018.9101,199660.2629,214119.6901,225728.5297,316731.7466
2017-10-03 20:00:00,124203.5024,129094.2721,199910.8614,214577.9361,226023.1335,317406.1994
2017-10-04 20:00:00,124555.547,129016.3423,199517.1861,214832.5172,225589.3377,317710.791
2017-10-05 20:00:00,125314.1936,129203.5485,200231.3361,216105.4228,226408.0896,320821.9766
2017-10-06 20:00:00,125904.8246,128943.4097,199542.3902,215859.3277,225640.3964,321257.1074
2017-10-09 20:00:00,125591.9637,129078.8982,199789.1722,215502.9141,225930.7369,320887.2462
2017-10-10 20:00:00,125254.7099,129397.7464,200456.4801,216071.4786,226696.6557,321126.5682
2017-10-11 20:00:00,125681.4432,129345.5386,200351.3898,216410.9201,226589.1437,322083.856
2017-10-12 20:00:00,125632.6475,129166.6241,200043.6331,216088.4507,226252.413,321496.4294
2017-10-13 20:00:00,125600.9633,129418.8642,200845.8809,216351.5178,227171.0802,322736.5523
2017-10-16 20:00:00,125712.9277,129539.2994,201336.8024,216640.0431,227737.7062,323846.136
2017-10-17 20:00:00,125909.4048,129507.4515,201259.1048,216792.7918,227661.2071,324259.5103
2017-10-18 20:00:00,125624.6047,129729.0982,201451.5973,217004.9427,227890.3348,323867.8925
2017-10-19 20:00:00,125889.9626,129271.1066,200264.1575,217064.345,226558.4485,322671.2827
2017-10-20 20:00:00,125714.5862,129739.7001,201064.329,218184.5019,227475.0089,323541.5444
2017-10-23 20:00:00,124628.4812,129935.0562,201473.4133,217335.8982,227949.2019,321431.1598
2017-10-24 20:00:00,124588.5732,130156.8628,201858.8134,217717.7698,228396.6452,321975.0733
2017-10-25 20:00:00,124354.5921,129982.9408,201453.1595,216640.0431,227949.081,320756.7069
2017-10-26 20:00:00,124027.6554,130343.0354,201320.1079,216920.0823,227809.9274,319734.1494
2017-10-27 20:00:00,125523.7631,130769.9413,204693.6883,218693.6641,231638.7959,329045.9496
2017-10-30 20:00:00,125891.2426,130448.7958,204534.5756,217879.0045,231470.3202,329785.6721
2017-10-31 20:00:00,125951.1761,130675.9888,205185.5307,218218.446,232218.575,331025.795
2017-11-01 20:00:00,125400.7061,131152.2168,205997.9016,218506.9713,233149.586,330917.0123
2017-11-02 20:00:00,125295.3899,131115.0982,205757.3608,218591.8317,232888.9981,330286.0726
2017-11-03 20:00:00,126037.4765,131225.6141,206492.5215,219321.6309,233732.7432,333462.5278
2017-11-06 21:00:00,126557.8738,131147.9691,206320.5272,219661.0723,233549.7463,334593.868
2017-11-07 21:00:00,126724.4954,131217.4101,206149.2224,219508.3237,233367.511,334789.6769
2017-11-08 21:00:00,127294.9287,131104.321,206031.7409,219881.7093,233246.1866,336138.5825
2017-11-09 21:00:00,127670.7063,130404.574,204327.8451,219084.0218,231328.8879,334376.3026
2017-11-10 21:00:00,127955.7513,130165.7026,203839.0158,219016.1335,230787.0283,334354.546
2017-11-13 21:00:00,128592.8932,129770.8508,203059.5199,219219.7984,229916.0205,334767.9203
2017-11-14 21:00:00,128569.6902,129317.275,202336.7384,218710.6362,229109.1403,333549.554
2017-11-15 21:00:00,128512.7267,128753.8612,201455.5614,217615.9374,228122.8248,331983.0829
2017-11-16 21:00:00,129495.1183,129289.6719,202462.0741,219465.8935,229273.9787,336225.6087
2017-11-17 21:00:00,128960.8785,129073.2404,202504.3548,218820.9547,229333.3223,334941.9727
2017-11-20 21:00:00,128761.9015,129211.9479,202638.9225,219194.3403,229497.185,334680.8942
2017-11-21 21:00:00,129538.5651,129650.7007,203590.4132,220628.4806,230586.2635,338314.2368
2017-11-22 21:00:00,129573.7029,129684.1122,203763.5305,220433.3017,230793.8653,338727.6111
2017-11-24 18:00:00,129908.0983,129957.2057,203962.7467,220942.464,231031.0483,339967.734
2017-11-27 21:00:00,129884.9704,129960.6907,203887.2847,220832.1455,230957.1231,339815.4382
2017-11-28 21:00:00,129919.9623,130233.8606,204333.9733,223072.4593,231474.6658,340685.6999
2017-11-29 21:00:00,127795.3415,130316.5265,204088.8749,222936.6827,231208.5859,334746.1638
2017-11-30 21:00:00,128318.2963,130850.702,204940.8684,224888.4713,232185.3543,337552.7578
2017-12-01 21:00:00,128553.2053,130740.4703,203675.7466,224421.7392,230763.6586,336116.826
2017-12-04 21:00:00,126272.7437,131683.1192,204944.3865,224150.186,232212.5598,332244.1614
2017-12-05 21:00:00,126373.9455,131806.1542,204893.8778,223344.0125,232166.9415,332461.7268
2017-12-06 21:00:00,127413.5488,131624.2831,204119.3538,223386.4427,231300.9304,333962.9283
2017-12-07 21:00:00,127847.1363,131537.6993,204095.8502,224090.7838,231285.8619,335094.2685
2017-12-08 21:00:00,127469.9337,131994.371,205583.0374,225312.7731,232982.7391,336573.7134
2017-12-11 21:00:00,128394.2382,132032.5135,205665.7822,225991.6561,233088.1612,339184.4985
2017-12-12 21:00:00,128272.4671,132169.6895,205563.1538,226390.4998,232983.5032,338727.6111
2017-12-13 21:00:00,127995.2634,132296.846,206384.6875,226365.0417,233926.2716,339380.3074
2017-12-14 21:00:00,127677.5991,132458.8569,206731.5954,225440.0637,234331.1699,339140.9854
2017-12-15 21:00:00,128617.64,133073.6904,207530.2547,227325.1408,235248.1703,342991.8934
2017-12-18 21:00:00,128838.6209,133860.955,208891.019,228766.6607,236802.4419,345868.4805
2017-12-19 21:00:00,128311.4217,134008.9857,208485.5461,227888.1012,236354.6309,343819.0833
2017-12-20 21:00:00,127721.2195,134543.9991,209202.2432,227768.6854,237178.9495,343448.4477
2017-12-21 21:00:00,127552.9048,134889.9694,209483.9465,228237.8191,237510.184,343492.0518
2017-12-22 21:00:00,127595.1774,134898.3482,209154.3599,228178.1111,237148.3786,343099.6141
2017-12-26 21:00:00,127613.2584,134644.509,207974.3284,227905.1606,235822.2645,341246.4358
2017-12-27 21:00:00,127615.0304,134718.4053,207977.2171,228016.0468,235837.3311,341290.04
2017-12-28 21:00:00,127356.7351,134988.847,208631.1124,228485.1805,236590.6124,341704.2798
2017-12-29 21:00:00,126449.2008,135324.7728,208807.0418,227623.6804,236801.9484,339589.4763
2018-01-02 21:00:00,128001.6862,135825.1068,209869.0567,229252.8539,238018.1885,345541.449
2018-01-03 21:00:00,129116.8339,135929.4943,210057.19,230702.9035,238243.4565,348898.9721
2018-01-04 21:00:00,128893.2804,136299.6236,210768.6234,231675.2898,239062.2649,349509.4309
2018-01-05 21:00:00,129567.0325,136769.5387,211757.3,233219.1662,240195.6148,353019.5686
2018-01-08 21:00:00,130064.6749,136712.6784,211746.7121,233645.6514,240195.6148,354393.1008
2018-01-09 21:00:00,129810.6119,136960.3823,212152.9746,234174.493,240668.4699,354414.9029
2018-01-10 21:00:00,130076.8328,136539.4704,211202.7131,233816.2455,239602.517,353586.4232
2018-01-11 21:00:00,130734.885,136846.4471,211556.7895,235522.1863,240016.1852,356006.456
2018-01-12 21:00:00,131802.1131,136993.2423,211364.8291,237057.533,239810.4024,358622.7078
2018-01-16 21:00:00,130553.7589,137725.7776,212754.879,236247.2111,241399.5163,357598.0092
2018-01-17 21:00:00,131331.5044,138265.876,213756.0008,238499.053,242547.496,361456.9805
2018-01-18 21:00:00,131555.0239,138209.5131,213410.0904,238098.1569,242167.1211,361522.3868
2018-01-19 21:00:00,131572.1768,138479.8733,214030.0491,239181.4293,242882.7277,362656.0959
2018-01-22 21:00:00,133021.5328,138349.4874,213942.1455,241126.2018,242795.1182,366536.8693
2018-01-23 21:00:00,133701.129,138376.8281,214593.1776,241637.984,243546.0905,369567.3609
2018-01-24 21:00:00,132545.3084,138731.3723,215038.1942,241544.1573,244063.326,367169.1301
2018-01-25 21:00:00,131585.0615,139204.5429,216508.615,241646.5137,245744.4225,367038.3175
2018-01-26 21:00:00,132853.215,139698.778,217706.6883,244444.2566,247116.5624,372663.2588
2018-01-29 21:00:00,132480.4997,139404.1865,217237.2854,242823.6129,246596.104,370853.6847
2018-01-30 21:00:00,132591.7758,138672.4791,215246.8951,240332.9393,244349.0495,367801.391
2018-01-31 21:00:00,132389.7561,139152.789,216448.2522,240452.3552,245725.0519,369327.5378
2018-02-01 21:00:00,132272.8774,138750.9317,214776.3747,240179.4046,243839.3224,366188.0357
2018-02-02 21:00:00,130139.4614,137965.4357,213921.6706,234950.6961,242881.1541,358884.3329
2018-02-05 21:00:00,126182.5629,136966.8091,211909.6418,225124.4771,240608.8925,344734.7714
2018-02-06 21:00:00,131440.2719,134780.3655,208803.225,229559.9232,237093.7993,353869.8504
2018-02-07 21:00:00,130150.0876,134438.0903,208123.8323,228314.5864,236334.211,349291.4099
2018-02-08 21:00:00,124333.7424,134597.1119,208646.0444,219750.7636,236939.0236,334553.1917
2018-02-09 21:00:00,124711.0253,136319.67,211586.1622,223051.7591,240289.6765,340330.7477
2018-02-12 21:00:00,125630.0396,137558.7584,213744.3072,226327.1654,242752.6072,346369.9288
2018-02-13 21:00:00,126999.6758,136857.1916,212509.3025,226890.1258,241362.1315,348157.7008
2018-02-14 21:00:00,130137.3178,136027.1476,211247.7612,229952.2896,239941.3763,354676.5281
2018-02-15 21:00:00,131367.6467,137014.3501,213133.0787,232886.5077,242094.7719,361260.7616
2018-02-16 21:00:00,131201.999,136626.1094,212427.8423,232954.7454,241305.8089,359647.4064
2018-02-20 21:00:00,131921.7671,136063.989,211670.3238,231496.166,240457.3767,360366.8756
2018-02-21 21:00:00,130898.5553,136282.7894,212697.026,230344.656,241635.7328,359342.177
2018-02-22 21:00:00,130306.8652,136800.8191,213615.5373,230643.1956,242691.2948,359298.5728
2018-02-23 21:00:00,131900.4583,137522.5042,215328.8168,234319.498,244649.9078,366645.8798
2018-02-26 21:00:00,133018.0149,138111.3537,216329.5849,237040.4736,245799.1819,371507.7476
2018-02-27 21:00:00,131325.7147,138208.8143,216382.2454,234080.6663,245871.3061,366907.505
2018-02-28 21:00:00,129736.2565,138816.322,217605.7656,231709.4086,247273.8639,364552.8784
2018-03-01 21:00:00,127542.9422,138732.7294,217712.0106,228340.1755,247406.9579,358600.9057
2018-03-02 21:00:00,130275.795,137715.2256,215080.3214,229517.2747,244428.6883,361893.0224
2018-03-05 21:00:00,132335.2735,137027.6455,214058.8881,232170.0126,243280.0988,365904.6085
2018-03-06 21:00:00,132242.3426,137569.5289,215094.0547,232758.5622,244468.7402,367452.5574
2018-03-07 21:00:00,133564.084,136307.3436,213436.9767,232673.2651,242597.5839,368302.8392
2018-03-08 21:00:00,133738.5043,136670.304,214310.7297,233799.1861,243602.8424,370330.4343
2018-03-09 21:00:00,135365.7303,137456.268,215826.6595,237867.8549,245338.1505,377525.1266
2018-03-12 20:00:00,135678.5333,137612.0536,216451.5323,237569.3152,246060.7334,379530.9196
2018-03-13 20:00:00,133250.4428,138257.3629,217373.2617,236033.9685,247120.8526,374363.8224
2018-03-14 20:00:00,132525.8444,138795.0457,218501.7322,234822.7505,248416.1107,374298.4161
2018-03-15 20:00:00,132310.9412,139065.3935,218643.5343,234566.8594,248589.7473,373971.3847
2018-03-16 20:00:00,131688.2812,139337.6813,219002.2554,234823.7669,249010.0296,372859.4777
2018-03-19 20:00:00,130124.1772,138893.6962,216883.3547,231646.5379,246613.2467,364903.1312
2018-03-20 20:00:00,130491.3003,139102.417,216963.3653,232040.4801,246716.5557,366104.1888
2018-03-21 20:00:00,130258.4587,139059.5247,216383.0934,231595.1542,246069.0443,364510.0578
2018-03-22 20:00:00,128819.6645,137725.8936,213377.7563,225805.9176,242663.7035,355513.0447
2018-03-23 20:00:00,125565.203,137980.1782,213118.0593,220992.9724,242380.4965,346144.7955
2018-03-26 20:00:00,127639.7727,140170.9097,217423.276,227039.1278,247288.9653,359007.0304
2018-03-27 20:00:00,122593.1534,140724.3521,219025.8866,223176.7821,249124.078,347389.5279
2018-03-28 20:00:00,121873.9574,140803.7161,217762.0213,222517.3572,247698.9906,343393.2818
2018-03-29 20:00:00,123432.7222,141495.736,218928.2252,225360.5917,249037.9041,349682.456
2018-04-02 20:00:00,120724.8343,141171.4183,217358.6816,220496.2628,247264.9495,339593.5723
2018-04-03 20:00:00,121018.9363,141959.3982,219248.7062,223322.3694,249427.3849,343415.1192
2018-04-04 20:00:00,125344.5189,139769.3145,214999.4374,225711.7141,244605.6931,348830.797
2018-04-05 20:00:00,124809.9292,140817.6491,217128.7219,227493.0176,247040.4187,350818.0014
2018-04-06 20:00:00,123036.1765,139633.7704,214725.5975,222423.1537,244318.5914,342039.3623
2018-04-09 20:00:00,122835.3225,140513.8815,216565.5894,223519.3405,246424.3828,344441.4775
2018-04-10 20:00:00,123595.8952,142256.5497,219959.8373,227073.3836,250298.9309,352040.8964
2018-04-11 20:00:00,123651.4362,141321.2686,218570.7645,225882.9933,248730.778,350010.0172
2018-04-12 20:00:00,124381.411,142128.6108,219882.6064,227741.3725,250236.0741,354224.6375
2018-04-13 20:00:00,123116.2708,142933.8816,220969.602,227073.3836,251485.6347,352390.295
2018-04-16 20:00:00,123185.8788,143924.0107,222505.9022,228940.3268,253246.6731,355076.2965
2018-04-17 20:00:00,124574.7861,144993.5662,224738.9938,231389.6192,255800.9446,362719.3902
2018-04-18 20:00:00,124823.5569,145249.2679,224727.7569,231560.8983,255800.9446,363461.8621
2018-04-19 20:00:00,124297.2176,144812.258,223582.3501,230276.3044,254509.9521,360120.7383
2018-04-20 20:00:00,122636.1246,144794.2463,223001.7417,228323.7217,253861.755,354421.1741
2018-04-23 20:00:00,121727.6484,145150.8795,224076.0591,228289.4659,255097.4345,353525.8403
2018-04-24 20:00:00,118578.4652,145791.5926,225130.6319,225215.0044,256310.7585,346035.6085
2018-04-25 20:00:00,118505.3065,145762.1277,225517.1828,225771.6618,256763.6615,346450.5193
2018-04-26 20:00:00,119450.6683,146434.9117,228419.933,228066.8029,260081.4397,353744.2144
2018-04-27 20:00:00,117787.7783,146806.9978,231764.5182,228280.9019,263902.6251,353962.5885
2018-04-30 20:00:00,116672.6669,147185.18,232296.2732,226525.2902,264521.3123,351451.2863
2018-05-01 20:00:00,118309.4961,146821.6962,231678.4422,226927.7963,263830.9994,355469.3699
2018-05-02 20:00:00,117403.8886,146697.997,232065.3714,225403.4115,264284.8185,353372.9784
2018-05-03 20:00:00,117981.3918,146177.888,230877.8096,224906.7019,262945.5925,353329.3036
2018-05-04 20:00:00,120736.4477,145558.304,229867.4124,227818.4481,261808.0034,360033.3887
2018-05-07 20:00:00,121167.7561,146038.0079,230929.4795,228589.2044,263030.7375,363025.1139
2018-05-08 20:00:00,121293.1716,145789.972,230431.7364,228589.2044,262476.9553,362653.8779
2018-05-09 20:00:00,122387.9826,146192.3276,230836.4822,230798.706,262951.1113,366606.4493
2018-05-10 20:00:00,123253.883,146640.6824,231567.4452,232956.8237,263796.9154,370406.1587
2018-05-11 20:00:00,123276.8205,146757.3389,231282.8242,233667.6324,263485.8708,370056.7601
2018-05-14 20:00:00,123198.0769,147013.5564,231803.5408,233778.9638,264092.2646,370690.045
2018-05-15 20:00:00,122796.8872,146219.9218,229962.1024,232168.9395,262007.5304,366584.6119
2018-05-16 20:00:00,123440.9302,146218.0044,230251.9783,233145.2308,262350.9012,369008.5644
2018-05-17 20:00:00,123390.7742,146044.1949,229436.5323,232948.2598,261434.8932,367589.1327
2018-05-18 20:00:00,123222.7131,145822.1297,228539.0999,232365.9105,260425.3721,365689.278
2018-05-21 20:00:00,122953.6925,146706.98,230301.8329,234112.9583,262447.0668,367741.9946
2018-05-22 20:00:00,122228.0073,147005.5413,231343.3606,233462.0973,263647.0919,367261.5716
2018-05-23 20:00:00,124214.107,146232.4529,229543.5525,234104.3943,261609.1491,370362.4839
2018-05-24 20:00:00,124207.8962,146005.814,229464.4033,233624.8126,261532.0238,370253.2968
2018-05-25 20:00:00,124340.8913,145650.626,229425.8626,233068.1552,261501.1737,370624.5328
2018-05-29 20:00:00,124349.3935,144631.8436,228373.5127,230387.6359,260314.7731,368986.727
2018-05-30 20:00:00,124783.1432,145420.2968,229186.5472,233462.0973,261254.5376,371629.0537
2018-05-31 20:00:00,124696.2474,145194.3166,229175.0878,232031.9161,261254.5376,371388.8422
2018-06-01 20:00:00,126017.8103,146017.688,230309.0329,234309.9293,262560.2727,377219.4308
2018-06-04 20:00:00,126826.4992,146496.0453,230884.1562,235423.244,263229.0611,380626.0669
2018-06-05 20:00:00,126914.5283,146552.6693,231415.7129,235594.5232,263848.246,381805.287
2018-06-06 20:00:00,127517.3027,146971.5218,231642.3876,237564.2339,264119.8811,384032.7029
2018-06-07 20:00:00,126452.4513,147271.4677,231670.3214,237538.542,264164.9373,380909.9532
2018-06-08 20:00:00,127050.6764,146950.8396,230569.6496,238240.7867,262923.0911,380931.7906
2018-06-11 20:00:00,127481.6505,147064.9871,230386.291,238557.6532,262727.1497,381958.1489
2018-06-12 20:00:00,127970.2095,147316.328,230690.8926,238865.9557,263087.6467,383967.1907
2018-06-13 20:00:00,127760.3376,147462.1306,231033.601,238103.7633,263491.6373,383945.3533
2018-06-14 20:00:00,128455.5718,147974.5319,232086.4175,238703.2405,264705.5391,387832.4124
2018-06-15 20:00:00,128485.4502,147524.5122,231199.262,238402.1539,263706.9315,386478.4929
2018-06-18 20:00:00,129218.5,146633.4688,229729.8144,237911.8092,262044.0583,386251.7304
2018-06-19 20:00:00,130494.8072,145258.2084,226815.7926,236999.9401,258733.2466,385157.5329
2018-06-20 20:00:00,130813.025,145656.9304,227848.3199,237404.2594,259924.0076,387893.0267
2018-06-21 20:00:00,129341.5551,145654.9255,228415.3858,235916.0202,260583.8993,384522.8983
2018-06-22 20:00:00,128616.1163,146407.1474,229170.9395,236346.1472,261458.8893,383669.4242
2018-06-25 20:00:00,126862.5259,145712.3945,227081.0997,233128.7977,259087.6845,375025.2637
2018-06-26 20:00:00,126907.8128,146033.0961,227904.554,233644.95,260040.1572,376557.1402
2018-06-27 20:00:00,124646.7974,146386.0381,228860.0346,231709.3788,261143.367,371436.2957
2018-06-28 20:00:00,125905.6414,146329.8057,228498.0135,233034.1698,260743.3359,374631.3526
2018-06-29 20:00:00,125635.838,146965.3054,229581.094,233369.6688,261992.2963,375638.0143
