,0
2020-07-09,62018.7212
2020-07-10,62193.5743
2020-07-13,63168.1201
2020-07-14,65417.7973
2020-07-15,65614.2009
2020-07-16,64830.9617
2020-07-17,64849.5279
2020-07-20,64622.7229
2020-07-21,66491.9285
2020-07-22,66387.5678
2020-07-23,66013.891
2020-07-24,66996.7922
2020-07-27,66627.3325
2020-07-28,66458.2131
2020-07-29,65805.7541
2020-07-30,65335.1709
2020-07-31,66011.6165
2020-08-03,66382.1864
2020-08-04,65683.9148
2020-08-05,65789.2584
2020-08-06,65097.6907
2020-08-07,65939.9591
2020-08-10,66030.6257
2020-08-11,66389.3257
2020-08-12,66897.2074
2020-08-13,67669.6694
2020-08-14,67268.4271
2020-08-17,66505.3893
2020-08-18,66515.3628
2020-08-19,66868.5733
2020-08-20,67394.312
2020-08-21,68532.1342
2020-08-24,68301.0189
2020-08-25,68369.0123
2020-08-26,68312.5386
2020-08-27,68734.3247
2020-08-28,68008.0667
2020-08-31,67115.6462
2020-09-01,67115.6117
2020-09-02,67845.5377
2020-09-03,68364.7453
2020-09-04,69654.3954
2020-09-07,70777.3377
2020-09-08,70492.2915
2020-09-09,69033.591
2020-09-10,69510.6484
2020-09-11,69993.2837
2020-09-14,69300.3701
2020-09-15,69817.1539
2020-09-16,69760.3304
2020-09-17,69879.583
2020-09-18,69055.3158
2020-09-21,69943.2107
2020-09-22,70309.9951
2020-09-23,71037.9656
2020-09-24,72369.7788
2020-09-25,71085.8565
2020-09-28,72330.2441
2020-09-29,72001.8201
2020-09-30,70878.7416
2020-10-01,70537.1146
2020-10-02,69819.4016
2020-10-05,70290.6955
2020-10-06,70737.547
2020-10-07,71095.2853
2020-10-08,71646.0466
2020-10-09,70970.3094
2020-10-12,71412.2676
2020-10-13,72209.8905
2020-10-14,70761.0891
2020-10-15,71222.7961
2020-10-16,71802.5955
2020-10-19,71970.9004
2020-10-20,73842.5212
2020-10-21,72893.6683
2020-10-22,72436.4936
2020-10-23,72888.4648
2020-10-26,72433.8225
2020-10-27,73640.2975
2020-10-28,72985.5302
2020-10-29,74170.211
2020-10-30,74750.953
2020-11-02,75423.854
2020-11-03,75697.7564
2020-11-04,76135.2084
2020-11-05,76568.0695
2020-11-06,75326.4231
2020-11-09,76626.101
2020-11-10,77899.4259
2020-11-11,75791.8572
2020-11-12,76229.6114
2020-11-13,75662.3953
2020-11-16,75324.1511
2020-11-17,74280.647
2020-11-18,73712.0627
2020-11-19,73283.0146
2020-11-20,73572.2555
2020-11-23,73100.5172
2020-11-24,73008.0173
2020-11-25,73690.7615
2020-11-26,73458.1004
2020-11-27,73699.1089
2020-11-30,73831.3327
2020-12-01,74192.0654
2020-12-02,74625.7372
2020-12-03,75472.8876
2020-12-04,75064.5951
2020-12-07,74815.1792
2020-12-08,74759.0433
2020-12-09,75129.1885
2020-12-10,76662.8537
2020-12-11,76637.4008
2020-12-14,76472.9385
2020-12-15,76549.7419
2020-12-16,76542.9689
2020-12-17,76582.9489
2020-12-18,76288.4691
2020-12-21,76500.17
2020-12-22,77924.66
2020-12-23,77320.3796
2020-12-24,76510.6628
2020-12-28,76657.0702
2020-12-29,76812.7117
2020-12-30,76484.65
2020-12-31,76434.6006
2021-01-04,76187.6977
2021-01-05,77259.3662
2021-01-06,77115.1463
2021-01-07,77783.9906
2021-01-08,78955.2937
2021-01-11,77701.3351
2021-01-12,77262.7487
2021-01-13,76655.7735
2021-01-14,76868.8748
2021-01-15,77195.4721
2021-01-18,77068.8713
2021-01-19,77028.141
2021-01-20,76744.6067
2021-01-21,77558.8754
2021-01-22,77347.8624
2021-01-25,76893.0467
2021-01-26,77331.2081
2021-01-27,76059.2796
2021-01-28,76574.1082
2021-01-29,76218.0539
2021-02-01,76052.0244
2021-02-02,76803.902
2021-02-03,76873.5754
2021-02-04,77258.7215
2021-02-05,77454.1457
2021-02-08,77505.3202
2021-02-09,77197.771
2021-02-10,77007.7581
2021-02-11,76904.4761
2021-02-12,76522.2318
2021-02-15,76896.3104
2021-02-16,76919.8288
2021-02-17,77028.506
2021-02-18,76566.8957
2021-02-19,76610.7852
2021-02-22,76627.6207
2021-02-23,76684.6304
2021-02-24,78164.2562
2021-02-25,78773.9072
2021-02-26,81649.3264
2021-03-01,81650.7022
2021-03-02,82195.1796
2021-03-03,82213.2858
2021-03-04,83918.5344
2021-03-05,86184.2567
