date,r_pre60,r_last60,r_pre30,r_last30,atr_pct,year,instrument,agree60,agree30
2022-04-26,-120.7291,-109.7467,-185.196,-44.78414,1.850286,2022,ES,1,1
2022-04-27,35.29341,-34.5732,24.52593,-23.8692,1.965066,2022,ES,0,0
2022-04-28,150.7181,-19.21509,153.6734,-22.12003,1.945826,2022,ES,0,0
2022-04-29,-186.8002,-85.26992,-224.5138,-47.01911,2.026265,2022,ES,1,1
2022-05-02,-138.1149,200.2457,-4.846135,64.24242,2.289366,2022,ES,0,0
2022-05-03,55.94321,-21.53496,40.30318,-5.991253,2.318507,2022,ES,0,0
2022-05-04,159.8228,126.6718,239.4349,47.9364,2.248123,2022,ES,1,1
2022-05-05,-277.5817,27.82482,-342.8605,95.60928,2.372971,2022,ES,0,0
2022-05-06,-55.2654,61.67939,-62.55314,69.05824,2.671305,2022,ES,0,0
2022-05-09,-93.08347,-75.91314,-132.5361,-36.23415,2.798668,2022,ES,1,1
2022-05-10,-79.01235,-57.24241,-117.284,-18.73829,2.920635,2022,ES,1,1
2022-05-11,-69.63614,-63.80694,-84.6926,-48.71876,3.096881,2022,ES,1,1
2022-05-12,-93.02027,173.5414,-30.79292,110.0386,3.152608,2022,ES,0,0
2022-05-13,97.58862,26.81132,142.9201,-18.00124,3.058526,2022,ES,1,0
2022-05-16,77.43708,-68.78602,26.85318,-18.6846,3.049308,2022,ES,0,0
2022-05-17,12.28652,28.83789,37.47389,3.672195,2.891282,2022,ES,1,1
2022-05-18,-292.2058,8.928002,-313.8736,31.31791,2.920731,2022,ES,0,0
2022-05-19,109.3037,-85.86148,32.7911,-10.25378,3.133066,2022,ES,0,0
2022-05-20,-249.6506,158.968,-205.8188,113.5037,2.919397,2022,ES,0,0
2022-05-23,87.12796,17.02289,84.58408,19.54973,2.965894,2022,ES,1,1
2022-05-24,-43.91548,83.10426,5.728106,33.07678,3.014529,2022,ES,0,1
2022-05-25,139.4904,-1.88454,161.7834,-23.81848,2.907188,2022,ES,0,0
2022-05-26,184.8718,-18.45927,161.6845,4.31699,2.642817,2022,ES,0,1
2022-05-27,129.2417,53.214,159.2552,23.51381,2.588772,2022,ES,1,1
2022-05-31,-11.47898,-2.419404,19.33301,-33.1645,2.33075,2022,ES,1,0
2022-06-01,-97.49052,-37.67852,-83.64927,-51.58393,2.24168,2022,ES,1,1
2022-06-02,128.7685,34.94607,144.0254,19.85321,2.250179,2022,ES,1,1
2022-06-03,-19.99758,-22.46645,-33.93528,-8.512708,2.207525,2022,ES,1,1
2022-06-06,-71.08862,-2.427037,-89.76444,16.41337,2.199788,2022,ES,1,0
2022-06-07,148.1935,38.01593,167.177,19.27363,2.197096,2022,ES,1,1
2022-06-08,-65.80536,1.215436,-46.48636,-18.19615,2.007365,2022,ES,0,1
2022-06-09,-67.16327,-127.8584,-119.0622,-76.00568,2.004431,2022,ES,1,1
2022-06-10,-46.84137,-83.9481,-39.87847,-90.8802,2.023764,2022,ES,1,1
2022-06-13,-75.04937,-49.74794,-124.424,0.0,2.172012,2022,ES,1,0
2022-06-14,-124.0711,45.01176,-117.4363,38.26788,2.313182,2022,ES,0,0
2022-06-15,22.5091,28.40346,132.4065,-80.36589,2.304929,2022,ES,1,0
2022-06-16,-156.4396,65.76243,-99.79771,8.173273,2.395677,2022,ES,0,0
2022-06-17,55.82029,-48.0639,68.75425,-60.84781,2.518988,2022,ES,0,0
2022-06-21,114.4195,-27.78513,111.7431,-25.14558,2.508332,2022,ES,0,0
2022-06-22,178.5714,-78.48569,138.2922,-39.06767,2.467037,2022,ES,0,0
2022-06-23,-13.2144,52.92756,7.267922,32.35178,2.415657,2022,ES,0,1
2022-06-24,170.9402,55.80858,176.8122,50.00641,2.372239,2022,ES,1,1
2022-06-27,-62.99714,3.842213,-56.63379,-2.559836,2.422204,2022,ES,0,1
2022-06-28,-223.8378,-18.91716,-224.4755,-18.26603,2.341683,2022,ES,1,1
2022-06-29,-31.33159,6.547931,5.221932,-30.01044,2.531519,2022,ES,0,0
2022-06-30,27.13076,3.299677,33.08629,-2.638174,2.443773,2022,ES,1,0
2022-07-01,90.5845,33.41852,98.51891,25.53526,2.372686,2022,ES,1,1
2022-07-05,105.9743,55.05309,138.4289,22.86536,2.117594,2022,ES,1,1
2022-07-06,64.50772,-31.07601,83.40392,-49.75767,2.031574,2022,ES,0,0
2022-07-07,96.3279,1.280656,101.4999,-3.84,1.84944,2022,ES,1,0
2022-07-08,72.66881,-35.1146,60.45016,-23.01202,1.824989,2022,ES,0,0
2022-07-11,-32.27264,-7.770511,-41.95443,1.944516,1.833086,2022,ES,1,0
2022-07-12,-28.56401,-41.66667,-86.99039,17.02685,1.814464,2022,ES,1,0
2022-07-13,169.9641,-69.19963,137.4319,-37.33054,1.828158,2022,ES,0,0
2022-07-14,113.3484,5.933544,132.6844,-13.16049,1.863106,2022,ES,1,0
2022-07-15,47.52604,18.7909,42.31771,23.98703,1.742001,2022,ES,1,1
2022-07-18,-135.3258,-29.25688,-146.2288,-18.22442,1.777468,2022,ES,1,1
2022-07-19,149.6967,10.17165,154.2134,5.719006,1.71082,2022,ES,1,1
2022-07-20,53.95455,6.944883,84.423,-23.28948,1.810878,2022,ES,1,0
2022-07-21,73.32954,47.69376,88.50117,32.5835,1.751059,2022,ES,1,1
2022-07-22,-131.1434,37.33468,-101.1678,6.939625,1.716909,2022,ES,0,0
2022-07-25,-48.4734,45.54656,-53.5096,50.63291,1.825172,2022,ES,0,0
2022-07-26,-80.32383,5.10074,-79.05888,3.825067,1.72755,2022,ES,0,0
2022-07-27,139.6083,28.03564,213.5186,-44.53241,1.713293,2022,ES,1,0
2022-07-28,107.8936,-4.907674,114.7145,-11.64787,1.779181,2022,ES,0,0
2022-07-29,105.1602,4.235237,124.1135,-14.49363,1.817594,2022,ES,1,0
2022-08-01,52.98417,-16.9625,37.14982,-1.213519,1.843136,2022,ES,0,0
2022-08-02,9.137984,-32.86671,6.701188,-30.43955,1.806275,2022,ES,0,0
2022-08-03,111.1584,-10.81341,110.5509,-10.21328,1.780616,2022,ES,0,0
2022-08-04,-4.211033,-1.805489,5.414185,-11.42376,1.757891,2022,ES,1,0
2022-08-05,57.81402,34.48902,69.98539,22.36055,1.698776,2022,ES,1,1
2022-08-08,-67.83935,13.29787,-60.03482,5.435767,1.608933,2022,ES,0,0
2022-08-09,-29.6359,9.099181,-17.53962,-3.029385,1.533636,2022,ES,0,1
2022-08-10,-5.953799,33.36113,13.69374,13.67501,1.468887,2022,ES,0,1
2022-08-11,-67.20906,-1.187085,-72.51503,4.157016,1.480199,2022,ES,1,0
2022-08-12,88.04065,29.87173,102.2217,15.79224,1.454823,2022,ES,1,1
2022-08-15,98.04497,-2.325581,103.9159,-8.134805,1.509674,2022,ES,0,0
2022-08-16,31.48504,13.36821,40.23089,4.645761,1.483046,2022,ES,1,1
2022-08-17,42.16197,-25.07435,28.69356,-11.67815,1.370682,2022,ES,0,0
2022-08-18,18.70251,7.00035,36.23612,-10.48218,1.310011,2022,ES,1,0
2022-08-19,-75.722,7.689123,-63.98216,-4.135405,1.249874,2022,ES,0,1
2022-08-22,-101.7051,15.71472,-94.52587,8.455638,1.30379,2022,ES,0,0
2022-08-23,-3.021513,-11.48522,3.625816,-18.12251,1.379105,2022,ES,1,0
2022-08-24,29.67179,7.245064,41.17718,-4.221445,1.314037,2022,ES,1,0
2022-08-25,34.2651,70.09346,53.50165,50.82516,1.322083,2022,ES,1,1
2022-08-26,-287.4487,-51.47059,-295.1854,-43.53958,1.33097,2022,ES,1,1
2022-08-29,58.96226,-48.74437,47.16981,-37.06449,1.546319,2022,ES,0,0
2022-08-30,-161.9884,20.73906,-133.5477,-8.146384,1.573071,2022,ES,0,1
2022-08-31,-101.7732,-18.92386,-81.79321,-39.03053,1.577886,2022,ES,1,1
2022-09-01,34.96948,55.1226,28.61139,61.4975,1.614954,2022,ES,1,1
2022-09-02,-193.4477,-8.272351,-192.1997,-9.543806,1.578783,2022,ES,1,1
2022-09-06,-69.26792,10.87861,-55.92272,-2.556237,1.666788,2022,ES,0,1
2022-09-07,189.4158,-0.6280224,208.6133,-19.43208,1.688927,2022,ES,0,0
2022-09-08,81.5372,45.76803,96.70691,30.67485,1.763479,2022,ES,1,1
2022-09-09,99.89452,-6.757587,109.8219,-16.57052,1.731535,2022,ES,0,0
2022-09-12,37.29062,15.83531,32.40005,20.71781,1.658865,2022,ES,1,1
2022-09-13,-149.2816,-68.19473,-190.956,-25.99873,1.716738,2022,ES,1,1
2022-09-14,-48.56512,50.06972,-63.7023,65.38022,2.028228,2022,ES,0,0
2022-09-15,-48.77122,-22.91388,-98.17583,26.86624,2.024118,2022,ES,1,0
2022-09-16,18.07035,20.61457,20.00645,18.67835,1.921895,2022,ES,1,1
2022-09-19,95.35547,71.96556,151.1417,16.61448,1.966085,2022,ES,1,1
2022-09-20,-45.07115,22.6376,-23.82332,1.290822,1.920464,2022,ES,0,0
2022-09-21,34.67763,-262.3832,-119.4452,-110.4901,1.939182,2022,ES,0,1
2022-09-22,-31.61431,-33.03601,-14.48989,-50.12862,2.088943,2022,ES,1,1
2022-09-23,-193.4534,122.8669,-120.49,48.10624,1.988166,2022,ES,0,0
2022-09-26,-24.37703,-32.58213,-25.73131,-31.22878,2.19678,2022,ES,1,1
2022-09-27,-111.231,-17.04274,-136.1737,8.201203,2.215856,2022,ES,1,0
2022-09-28,143.042,26.19032,180.5054,-10.70521,2.264452,2022,ES,1,0
2022-09-29,-188.8069,82.77004,-151.5869,44.66433,2.309061,2022,ES,0,0
2022-09-30,-71.35016,-57.35213,-50.08233,-78.60443,2.416691,2022,ES,1,1
2022-10-03,196.6582,-43.15868,193.2201,-39.80032,2.490447,2022,ES,0,0
2022-10-04,128.0256,19.75114,113.356,34.28496,2.266644,2022,ES,1,1
2022-10-05,114.3921,-13.15097,137.6696,-36.08214,2.379052,2022,ES,0,0
2022-10-06,-58.19336,-6.65159,-30.41926,-34.49191,2.391029,2022,ES,1,1
2022-10-07,-169.6399,1.369582,-200.6059,32.97383,2.424388,2022,ES,0,0
2022-10-10,-94.18509,-13.7798,-87.36009,-20.65547,2.571078,2022,ES,1,1
2022-10-11,-25.66059,11.82033,-31.20882,17.39251,2.592809,2022,ES,0,0
2022-10-12,-14.56715,-31.26085,-16.64817,-29.18288,2.500198,2022,ES,1,1
2022-10-13,505.2302,-23.70792,484.594,-4.072214,2.548515,2022,ES,0,0
2022-10-14,-274.4437,-18.02676,-268.3749,-24.25166,2.578268,2022,ES,1,1
2022-10-17,77.13837,-1.35483,81.91685,-6.093845,2.729099,2022,ES,0,0
2022-10-18,-151.7159,47.09048,-145.0908,40.33613,2.659051,2022,ES,0,0
2022-10-19,-50.51185,37.23008,-36.36853,22.98229,2.680496,2022,ES,0,0
2022-10-20,-64.18485,-5.439956,-73.64367,4.083855,2.599245,2022,ES,1,0
2022-10-21,213.8091,36.66667,261.4735,-9.95355,2.60744,2022,ES,1,0
2022-10-24,93.26631,-13.76237,101.2039,-21.60959,2.531986,2022,ES,0,0
2022-10-25,126.682,33.70495,158.8448,1.93836,2.429556,2022,ES,1,1
2022-10-26,20.84826,-8.451986,18.24223,-5.852897,2.376609,2022,ES,0,0
2022-10-27,-76.60845,-3.271181,-60.37785,-19.59504,2.372914,2022,ES,1,1
2022-10-28,238.3135,3.19734,242.2417,-0.6392227,2.269029,2022,ES,1,0
2022-10-31,12.8725,-16.71273,7.079874,-10.93388,2.294063,2022,ES,0,0
2022-11-01,-123.0318,-21.94398,-137.6936,-7.110077,2.207014,2022,ES,1,1
2022-11-02,-88.76506,-149.7026,-179.4739,-58.71874,2.310761,2022,ES,1,1
2022-11-03,53.59057,-68.63006,45.55198,-60.68285,2.282863,2022,ES,0,0
2022-11-04,-81.21492,65.90334,-65.36811,49.84714,2.115738,2022,ES,0,0
2022-11-07,44.1603,16.40528,65.91089,-5.238345,2.087492,2022,ES,1,0
2022-11-08,-13.06592,35.32413,46.38401,-24.06035,2.000485,2022,ES,0,0
2022-11-09,-133.7442,-17.94139,-121.2876,-30.52827,2.026768,2022,ES,1,1
2022-11-10,111.7032,59.04387,142.5178,28.48282,1.991031,2022,ES,1,1
2022-11-11,93.16966,-18.71141,75.54297,-1.249609,2.125096,2022,ES,0,0
2022-11-14,53.36849,-88.68349,30.1375,-65.7277,2.098862,2022,ES,0,0
2022-11-15,-61.46396,-2.498751,-55.87633,-8.116376,2.051016,2022,ES,1,1
2022-11-16,-17.57469,-16.34809,-40.17073,6.301991,2.101341,2022,ES,1,0
2022-11-17,68.9303,30.42596,40.84759,58.47953,2.103468,2022,ES,1,1
2022-11-18,-77.6845,34.72661,-48.23957,5.036198,1.985519,2022,ES,0,0
2022-11-21,-3.789314,2.527167,-8.210181,6.952784,2.020968,2022,ES,0,0
2022-11-22,58.4538,23.12066,71.02451,10.60975,1.946664,2022,ES,1,1
2022-11-23,66.77901,4.959702,71.14773,0.6196939,1.78003,2022,ES,1,1
2022-11-28,-78.74016,-1.259763,-97.48781,17.67007,1.53954,2022,ES,1,0
2022-11-29,-32.75384,13.27098,-27.71479,8.211218,1.551308,2022,ES,0,0
2022-11-30,198.0948,101.4538,253.6118,46.7606,1.473093,2022,ES,1,1
2022-12-01,-20.14529,-14.68069,-34.18595,-0.6125574,1.304647,2022,ES,1,1
2022-12-02,108.6012,7.366935,116.0482,0.0,1.320502,2022,ES,1,0
2022-12-05,-125.4403,17.5219,-131.6196,23.79461,1.322817,2022,ES,0,0
2022-12-06,-175.0,34.98728,-184.375,44.57179,1.354464,2022,ES,0,0
2022-12-07,0.0,6.355259,-3.177629,9.535919,1.458986,2022,ES,0,0
2022-12-08,9.481669,17.68235,25.28445,1.891551,1.417735,2022,ES,1,1
2022-12-09,22.77184,-63.11139,13.28357,-53.69551,1.403812,2022,ES,0,0
2022-12-12,66.54836,54.77555,101.407,20.0778,1.422867,2022,ES,1,1
2022-12-13,-212.468,9.330099,-210.6417,7.462687,1.370214,2022,ES,0,0
2022-12-14,-69.72296,14.29104,-71.57401,16.1581,1.539652,2022,ES,0,0
2022-12-15,-111.2928,-12.08113,-99.97485,-23.49952,1.713861,2022,ES,1,1
2022-12-16,-60.27959,7.096774,-30.78107,-22.51383,1.936374,2022,ES,0,1
2022-12-19,-124.3557,32.62217,-122.4227,30.65884,1.940347,2022,ES,0,0
2022-12-20,37.14081,-4.544274,46.26311,-13.62044,1.990922,2022,ES,0,0
2022-12-21,74.16006,2.560492,60.61779,16.02461,1.790451,2022,ES,1,1
2022-12-22,-120.0775,62.7287,-72.30471,14.30615,1.817399,2022,ES,0,0
2022-12-23,76.21157,10.34327,64.48671,22.00505,1.944515,2022,ES,1,1
2022-12-27,-40.05427,3.891808,-23.25732,-12.95085,1.859394,2022,ES,0,1
2022-12-28,-75.89517,-47.0619,-111.5724,-11.15193,1.77629,2022,ES,1,1
2022-12-29,103.0054,-5.162289,101.0496,-3.227056,1.846571,2022,ES,0,0
2022-12-30,-41.62331,86.85998,-9.105099,54.02942,1.906539,2022,ES,0,0
2023-01-03,-113.3728,20.19807,-104.9987,11.71799,1.898729,2023,ES,0,0
2023-01-04,0.6461618,11.63016,-12.27707,24.58433,1.960071,2023,ES,1,0
2023-01-05,-24.65771,-37.07799,-56.45318,-5.220569,1.864624,2023,ES,1,1
2023-01-06,155.3901,-12.75104,151.5053,-8.929141,1.781899,2023,ES,0,0
2023-01-09,-37.4413,-28.02726,-52.03706,-13.39627,1.707523,2023,ES,1,1
2023-01-10,57.58157,29.89822,58.22137,29.26023,1.702769,2023,ES,1,1
2023-01-11,51.80038,29.53746,60.01263,21.35008,1.6605,2023,ES,1,1
2023-01-12,19.37621,-11.85278,1.250078,6.249609,1.651443,2023,ES,0,1
2023-01-13,103.9501,20.57613,120.3301,4.35757,1.649702,2023,ES,1,1
2023-01-17,-11.82107,-8.09767,-15.55403,-4.361914,1.45408,2023,ES,1,1
2023-01-18,-147.9364,-39.74763,-156.6385,-30.94216,1.446952,2023,ES,1,1
2023-01-19,28.67703,-44.48116,22.94163,-38.78433,1.518517,2023,ES,0,0
2023-01-20,109.4217,37.75722,131.0516,16.32653,1.459562,2023,ES,1,1
2023-01-23,71.3124,26.08696,79.44451,17.99789,1.484335,2023,ES,1,1
2023-01-24,49.77601,-18.57355,41.68741,-10.53349,1.44706,2023,ES,0,0
2023-01-25,97.17868,15.52313,102.8213,9.929254,1.415137,2023,ES,1,1
2023-01-26,8.006898,30.77112,17.86154,20.90378,1.427604,2023,ES,1,1
2023-01-27,94.74008,-44.48778,97.81606,-47.52041,1.33805,2023,ES,0,0
2023-01-30,-36.99593,-15.47221,-53.0275,0.6198859,1.316439,2023,ES,1,0
2023-01-31,85.46479,46.66871,66.88549,65.2107,1.339479,2023,ES,1,1
2023-02-01,97.48023,41.28719,149.5923,-10.2688,1.341776,2023,ES,1,0
2023-02-02,-25.15723,70.8581,8.385744,37.10575,1.402473,2023,ES,0,1
2023-02-03,4.830335,12.67351,18.11375,-0.6027001,1.440475,2023,ES,1,0
2023-02-06,11.52563,-7.876878,-14.55869,18.2249,1.528229,2023,ES,0,0
2023-02-07,116.1518,39.07424,142.9093,12.59068,1.551586,2023,ES,1,1
2023-02-08,-43.9362,-15.11305,-62.59404,3.633941,1.536047,2023,ES,1,0
2023-02-09,-144.6405,-32.27574,-184.8518,8.560597,1.546719,2023,ES,1,0
2023-02-10,38.61714,14.04409,31.26149,21.38711,1.597664,2023,ES,1,1
2023-02-13,73.65474,26.58771,79.13319,21.13782,1.523966,2023,ES,1,1
2023-02-14,47.19835,-11.44303,44.77793,-9.036145,1.538701,2023,ES,0,0
2023-02-15,50.33964,38.62169,60.04367,28.93833,1.531417,2023,ES,1,1
2023-02-16,84.67865,-93.63296,13.40238,-23.11857,1.532135,2023,ES,0,0
2023-02-17,25.14566,4.282393,11.65287,17.76525,1.567004,2023,ES,1,1
2023-02-21,-84.6672,-11.84243,-87.13924,-9.351621,1.484545,2023,ES,1,1
2023-02-22,-49.26416,27.57411,-49.26416,27.57411,1.424919,2023,ES,0,0
2023-02-23,-37.85528,13.7046,-5.585205,-18.62776,1.359953,2023,ES,0,1
2023-02-24,35.9372,-9.423294,26.48005,0.0,1.383447,2023,ES,0,0
2023-02-27,-49.8722,-5.012217,-56.72963,1.880878,1.416905,2023,ES,1,0
2023-02-28,15.06497,-41.99311,-3.138535,-23.86035,1.353157,2023,ES,0,1
2023-03-01,-34.68937,19.62025,-31.53579,16.45049,1.319998,2023,ES,0,0
2023-03-02,104.8285,25.14932,121.3469,8.787898,1.229806,2023,ES,1,1
2023-03-03,103.6205,6.795997,107.99,2.470203,1.26137,2023,ES,1,1
2023-03-06,-7.39326,-6.165608,-22.17978,8.644643,1.275337,2023,ES,1,0
2023-03-07,-166.6152,14.43364,-154.2734,1.880288,1.221404,2023,ES,0,0
2023-03-08,-27.5672,40.83684,-30.69983,43.99196,1.285276,2023,ES,0,0
2023-03-09,-159.9001,-46.33744,-208.6196,3.189589,1.22825,2023,ES,1,0
2023-03-10,-91.98927,-38.68472,-111.1537,-19.37984,1.377101,2023,ES,1,1
2023-03-13,176.6438,-81.64577,109.9117,-16.17809,1.547736,2023,ES,0,0
2023-03-14,-44.77135,71.31385,-61.4007,88.16526,1.557403,2023,ES,0,0
2023-03-15,75.17831,22.32143,77.74851,19.76537,1.651362,2023,ES,1,1
2023-03-16,220.4563,19.43817,239.0413,1.251799,1.687251,2023,ES,1,1
2023-03-17,-96.06932,12.0459,-68.44154,-15.80578,1.710816,2023,ES,0,1
2023-03-20,51.20749,24.52984,56.89721,18.85844,1.745685,2023,ES,1,1
2023-03-21,13.0597,32.91721,27.98507,17.9845,1.736312,2023,ES,1,1
2023-03-22,-4.336245,-161.1304,4.336245,-169.6594,1.773727,2023,ES,1,0
2023-03-23,-71.3124,19.53125,-83.1978,31.53977,1.864799,2023,ES,0,0
2023-03-24,72.55521,28.18666,92.74448,8.126524,1.923501,2023,ES,1,1
2023-03-27,-1.241927,-37.88349,-9.314456,-29.83405,1.948534,2023,ES,1,1
2023-03-28,-24.98595,22.54368,-28.10919,25.68279,1.892097,2023,ES,0,0
2023-03-29,17.30745,17.89461,31.52429,3.697085,1.867886,2023,ES,1,1
2023-03-30,-23.86781,13.4961,-16.52387,6.13008,1.75988,2023,ES,0,0
2023-03-31,72.12273,44.2988,107.5729,9.070569,1.652415,2023,ES,1,1
2023-04-03,37.50756,13.2594,48.39685,2.408188,1.569279,2023,ES,1,1
2023-04-04,-93.14344,21.23013,-95.54714,23.66218,1.470078,2023,ES,0,0
2023-04-05,-10.31553,3.644536,-17.59709,10.94158,1.424671,2023,ES,0,0
2023-04-06,53.5573,6.658999,52.34009,7.870679,1.302416,2023,ES,1,1
2023-04-10,61.49912,15.73469,53.58339,23.62062,1.262167,2023,ES,1,1
2023-04-11,16.89903,-27.71585,18.70964,-29.51807,1.244579,2023,ES,0,0
2023-04-12,-69.74088,-20.58485,-104.6113,14.58169,1.17838,2023,ES,1,0
2023-04-13,106.5311,-2.39564,107.7417,-3.59303,1.085199,2023,ES,0,0
2023-04-14,-18.0018,10.82056,-25.20252,18.04728,1.016244,2023,ES,0,0
2023-04-17,8.41144,30.61592,27.63759,11.38406,0.9917774,2023,ES,1,1
2023-04-18,-44.11589,10.17964,-38.15429,4.189108,0.9768519,2023,ES,0,0
2023-04-19,56.51076,-8.369201,55.3084,-7.174459,0.9863618,2023,ES,0,0
2023-04-20,10.25023,7.228045,-19.8975,37.45771,0.9371635,2023,ES,1,0
2023-04-21,-3.609457,4.212553,-9.023642,9.633911,0.956506,2023,ES,0,0
2023-04-24,1.805706,15.04483,6.620922,10.22556,0.8972639,2023,ES,1,1
2023-04-25,-97.25746,-11.59031,-90.61254,-18.28822,0.8923178,2023,ES,1,1
2023-04-26,-58.55444,0.0,-60.38426,1.840943,0.9362611,2023,ES,0,0
2023-04-27,135.3741,-2.406594,132.3251,0.6018296,0.9530198,2023,ES,0,1
2023-04-28,81.43322,26.92515,83.84606,24.52593,1.018562,2023,ES,1,1
2023-05-01,14.93697,-13.72151,7.767222,-6.567164,1.021262,2023,ES,0,0
2023-05-02,-90.97438,-4.228074,-84.39071,-10.86497,1.024744,2023,ES,1,1
2023-05-03,20.52396,-102.4096,-61.57189,-20.65112,1.088288,2023,ES,0,1
2023-05-04,-42.73243,-1.226166,-41.51151,-2.452032,1.110607,2023,ES,1,1
2023-05-05,107.5465,-16.83198,102.6856,-12.02863,1.095429,2023,ES,0,0
2023-05-08,3.610326,-7.218045,-9.627535,6.023008,1.181522,2023,ES,0,0
2023-05-09,8.463306,-10.87219,9.672349,-12.07875,1.169318,2023,ES,0,0
2023-05-10,-45.04234,20.51158,-16.81581,-7.82049,1.148794,2023,ES,0,1
2023-05-11,7.847398,-1.809518,0.603646,5.432486,1.181853,2023,ES,0,1
2023-05-12,-85.42381,43.07991,-73.99386,31.51515,1.186824,2023,ES,0,0
2023-05-15,5.430847,15.0775,13.2754,7.231529,1.227113,2023,ES,1,1
2023-05-16,-4.228074,-34.44317,-4.228074,-34.44317,1.166172,2023,ES,1,1
2023-05-17,53.09201,15.60343,56.1086,12.59899,1.14415,2023,ES,1,1
2023-05-18,52.19269,53.1153,70.79009,34.55055,1.091847,2023,ES,1,1
2023-05-19,-34.95468,-1.189061,-45.61882,9.522676,1.08588,2023,ES,1,0
2023-05-22,26.16244,-23.12893,8.324414,-5.346958,1.107232,2023,ES,0,0
2023-05-23,-57.90699,-13.21004,-56.71303,-14.40922,1.028936,2023,ES,1,1
2023-05-24,-48.30918,16.3835,-10.86957,-21.15826,1.024845,2023,ES,0,1
2023-05-25,-14.42048,12.63614,13.81962,-15.60062,1.017588,2023,ES,0,0
2023-05-26,117.0117,-3.558719,117.6118,-4.151592,0.952381,2023,ES,0,0
2023-05-30,-43.11363,0.593155,-41.34184,-1.186099,0.992626,2023,ES,0,1
2023-05-31,-3.575898,-4.76957,-1.787949,-6.556986,0.9697496,2023,ES,1,1
2023-06-01,103.7877,-14.16849,90.66508,-1.182243,0.9876017,2023,ES,0,0
2023-06-02,91.07468,-9.898684,85.78647,-4.660647,0.9984639,2023,ES,0,0
2023-06-05,-13.9795,-12.83248,-25.0466,-1.751825,1.050959,2023,ES,1,1
2023-06-06,24.55853,8.749417,33.91416,-0.5827506,1.061279,2023,ES,1,0
2023-06-07,-34.36026,-8.181393,-35.52501,-7.013442,1.007513,2023,ES,1,1
2023-06-08,55.58806,3.491417,55.00293,4.073557,0.9867926,2023,ES,1,1
2023-06-09,6.968236,-7.543666,4.064805,-4.643603,0.9855077,2023,ES,0,0
2023-06-12,36.50481,30.5987,53.88805,13.25572,0.9846365,2023,ES,1,1
2023-06-13,17.2117,13.7457,23.52266,7.440902,0.9536104,2023,ES,1,1
2023-06-14,-15.84248,18.13442,-10.18445,12.46035,0.9343058,2023,ES,0,0
2023-06-15,169.0013,-22.30774,158.2261,-11.72398,0.9474037,2023,ES,0,0
2023-06-16,-65.66865,-15.6854,-77.91196,-3.365304,0.9557055,2023,ES,1,1
2023-06-20,5.073281,-7.324356,2.254791,-4.508566,0.9719984,2023,ES,0,0
2023-06-21,8.480326,-36.71694,-10.17639,-18.10979,0.9689171,2023,ES,0,1
2023-06-22,55.70714,2.826456,36.94861,21.52121,0.9224073,2023,ES,1,1
2023-06-23,1.709986,7.978572,6.839945,2.848029,0.8614693,2023,ES,1,1
2023-06-26,0.0,-26.80812,0.0,-26.80812,0.8769855,2023,ES,0,0
2023-06-27,87.90958,0.0,102.1806,-14.12669,0.8906964,2023,ES,0,0
2023-06-28,10.78014,22.10383,6.808511,26.08153,0.9138695,2023,ES,1,1
